TF,RegulatedGene,Source,Info,CombinedName,Mode of Regulation,References (PMID),TF_entrezID,regulatedGene_entrezID
NR1I2,FGF19,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || FGF19,Activation,17696253,8856,9965
NR1I2,FOSL1,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || FOSL1,Activation,21072196,8856,8061
NR1I2,HP,Trrust2,TRRUST2 (Regulation: Unknown),NR1I2 || HP,Unknown,19723538,8856,3240
NR1I2,IL10,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || IL10,Activation,22285937,8856,3586
NR1I2,KLF6,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || KLF6,Activation,21072196,8856,1316
NR1I2,NFKB1,Trrust2,TRRUST2 (Regulation: Repression),NR1I2 || NFKB1,Repression,22248096,8856,4790
NR1I2,NOD1,Trrust2,TRRUST2 (Regulation: Repression),NR1I2 || NOD1,Repression,14688115,8856,10392
NR1I2,NOD2,Trrust2,TRRUST2 (Regulation: Repression),NR1I2 || NOD2,Repression,14688115,8856,64127
NR1I2,PTAFR,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || PTAFR,Activation,19703903,8856,5724
NR1I2,RAB3A,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || RAB3A,Activation,21072196,8856,5864
NR1I2,RELA,Trrust2,TRRUST2 (Regulation: Repression),NR1I2 || RELA,Repression,22248096,8856,5970
NR1I2,RXRA,Trrust2,TRRUST2 (Regulation: Unknown),NR1I2 || RXRA,Unknown,21295138,8856,6256
NR1I2,THBS1,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || THBS1,Activation,21072196,8856,7057
NR1I2,THRSP,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || THRSP,Activation,19437491,8856,7069
NR1I2,TNFRSF12A,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || TNFRSF12A,Activation,21072196,8856,51330
NR1I2,UGT1A1,Trrust2,TRRUST2 (Regulation: Activation),NR1I2 || UGT1A1,Activation,18172616,8856,54658
NR1I3,CYP2B6,Trrust2,TRRUST2 (Regulation: Activation),NR1I3 || CYP2B6,Activation,19702527,9970,1555
NR1I3,CYP2B6,Trrust2,TRRUST2 (Regulation: Unknown),NR1I3 || CYP2B6,Unknown,19928584,9970,1555
NR1I3,CYP2C9,Trrust2,TRRUST2 (Regulation: Unknown),NR1I3 || CYP2C9,Unknown,15919766;16749864,9970,1559
NR1I3,UGT1A1,Trrust2,TRRUST2 (Regulation: Activation),NR1I3 || UGT1A1,Activation,18172616,9970,54658
NR1I3,UGT1A1,Trrust2,TRRUST2 (Regulation: Unknown),NR1I3 || UGT1A1,Unknown,11343253,9970,54658
NR2C2,LHCGR,Trrust2,TRRUST2 (Regulation: Activation),NR2C2 || LHCGR,Activation,11682620,7182,3973
NR2C2,OXT,Trrust2,TRRUST2 (Regulation: Unknown),NR2C2 || OXT,Unknown,17054912,7182,5020
NR2E3,ESR1,Trrust2,TRRUST2 (Regulation: Unknown),NR2E3 || ESR1,Unknown,22174013,10002,2099
NR2E3,RHO,Trrust2,TRRUST2 (Regulation: Activation),NR2E3 || RHO,Activation,19898638,10002,6010
NR2F1,APOA2,Trrust2,TRRUST2 (Regulation: Unknown),NR2F1 || APOA2,Unknown,1639815,7025,336
NR2F1,APOB,Trrust2,TRRUST2 (Regulation: Unknown),NR2F1 || APOB,Unknown,1639815,7025,338
NR2F1,APOC3,Trrust2,TRRUST2 (Regulation: Unknown),NR2F1 || APOC3,Unknown,1639815,7025,345
NR2F1,CYP17A1,Trrust2,TRRUST2 (Regulation: Repression),NR2F1 || CYP17A1,Repression,11592817,7025,1586
NR2F1,CYP19A1,Trrust2,TRRUST2 (Regulation: Unknown),NR2F1 || CYP19A1,Unknown,11973645,7025,1588
NR2F1,DR1,Trrust2,TRRUST2 (Regulation: Repression),NR2F1 || DR1,Repression,22357705,7025,1810
NR2F1,LHCGR,Trrust2,TRRUST2 (Regulation: Repression),NR2F1 || LHCGR,Repression,11682620,7025,3973
NR2F1,MTTP,Trrust2,TRRUST2 (Regulation: Repression),NR2F1 || MTTP,Repression,22357705,7025,4547
NR2F1,SERPINC1,Trrust2,TRRUST2 (Regulation: Repression),NR2F1 || SERPINC1,Repression,8910619,7025,462
NR2F2,E2F1,Trrust2,TRRUST2 (Regulation: Unknown),NR2F2 || E2F1,Unknown,22734039,7026,1869
NR2F2,HEY1,Trrust2,TRRUST2 (Regulation: Unknown),NR2F2 || HEY1,Unknown,23345397,7026,23462
NR2F2,HEY2,Trrust2,TRRUST2 (Regulation: Unknown),NR2F2 || HEY2,Unknown,23345397,7026,23493
NR2F2,NTS,Trrust2,TRRUST2 (Regulation: Unknown),NR2F2 || NTS,Unknown,21030593,7026,4922
NR2F2,POU5F1,Trrust2,TRRUST2 (Regulation: Repression),NR2F2 || POU5F1,Repression,23136034,7026,5460
NR2F2,PPARA,Trrust2,TRRUST2 (Regulation: Unknown),NR2F2 || PPARA,Unknown,11981036,7026,5465
NR2F2,TFAP2A,Trrust2,TRRUST2 (Regulation: Activation),NR2F2 || TFAP2A,Activation,20195529,7026,7020
NR2F6,APOA2,Trrust2,TRRUST2 (Regulation: Unknown),NR2F6 || APOA2,Unknown,1639815,2063,336
NR2F6,APOB,Trrust2,TRRUST2 (Regulation: Unknown),NR2F6 || APOB,Unknown,1639815,2063,338
NR2F6,APOC3,Trrust2,TRRUST2 (Regulation: Unknown),NR2F6 || APOC3,Unknown,1639815,2063,345
NR2F6,CYP19A1,Trrust2,TRRUST2 (Regulation: Unknown),NR2F6 || CYP19A1,Unknown,11973645,2063,1588
NR2F6,LHCGR,Trrust2,TRRUST2 (Regulation: Repression),NR2F6 || LHCGR,Repression,11682620,2063,3973
NR3C1,ATF2,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || ATF2,Repression,17016446,2908,1386
NR3C1,ATP1B1,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || ATP1B1,Repression,9694812,2908,481
NR3C1,ATP1B1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || ATP1B1,Unknown,11216640,2908,481
NR3C1,BAD,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || BAD,Activation,17496926,2908,572
NR3C1,BAX,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || BAX,Activation,17496926,2908,581
NR3C1,BGLAP,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || BGLAP,Repression,9303434,2908,632
NR3C1,BRCA1,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || BRCA1,Activation,22328717,2908,672
NR3C1,CALD1,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || CALD1,Activation,18772142,2908,800
NR3C1,CCND1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || CCND1,Unknown,18097517,2908,595
NR3C1,CCND3,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || CCND3,Repression,9154817,2908,896
NR3C1,CDK4,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || CDK4,Repression,9154817,2908,1019
NR3C1,CDK6,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || CDK6,Repression,9154817,2908,1021
NR3C1,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || CDKN1A,Activation,17989362,2908,1026
NR3C1,COX1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || COX1,Unknown,19570036,2908,4512
NR3C1,CSF1R,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || CSF1R,Unknown,11891846,2908,1436
NR3C1,CYP19A1,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || CYP19A1,Activation,16740737,2908,1588
NR3C1,ELK1,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || ELK1,Repression,17016446,2908,2002
NR3C1,ETS1,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || ETS1,Repression,17016446,2908,2113
NR3C1,HRH1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || HRH1,Unknown,24535227,2908,3269
NR3C1,HSD11B2,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || HSD11B2,Unknown,17551100,2908,3291
NR3C1,MAOA,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || MAOA,Unknown,16728402,2908,4128
NR3C1,MUC4,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || MUC4,Unknown,11418607,2908,4585
NR3C1,NFKB1,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || NFKB1,Repression,17016446,2908,4790
NR3C1,NR1I2,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || NR1I2,Unknown,12815172,2908,8856
NR3C1,NR3C1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || NR3C1,Unknown,22516378,2908,2908
NR3C1,PNRC1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || PNRC1,Unknown,10894149,2908,10957
NR3C1,PPIG,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || PPIG,Unknown,20482443,2908,9360
NR3C1,RLN1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || RLN1,Unknown,15149733,2908,6013
NR3C1,RLN2,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || RLN2,Unknown,15149733,2908,6019
NR3C1,RPS6KA3,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || RPS6KA3,Activation,11705993,2908,6197
NR3C1,S100P,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || S100P,Unknown,21751241,2908,6286
NR3C1,SCNN1A,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || SCNN1A,Unknown,10212217,2908,6337
NR3C1,SLC10A2,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || SLC10A2,Unknown,14684580,2908,6555
NR3C1,SPP1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || SPP1,Unknown,11126367,2908,6696
NR3C1,SRF,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || SRF,Repression,17016446,2908,6722
NR3C1,STAT1,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || STAT1,Repression,17016446,2908,6772
NR3C1,TAT,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || TAT,Unknown,12815172,2908,6898
NR3C1,TP53,Trrust2,TRRUST2 (Regulation: Repression),NR3C1 || TP53,Repression,17016446,2908,7157
NR3C1,UGT1A1,Trrust2,TRRUST2 (Regulation: Activation),NR3C1 || UGT1A1,Activation,18172616,2908,54658
NR3C1,UGT1A1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C1 || UGT1A1,Unknown,15557560,2908,54658
NR3C2,ATP1B1,Trrust2,TRRUST2 (Regulation: Repression),NR3C2 || ATP1B1,Repression,9694812,4306,481
NR3C2,ATP1B1,Trrust2,TRRUST2 (Regulation: Unknown),NR3C2 || ATP1B1,Unknown,11216640,4306,481
NR3C2,CABIN1,Trrust2,TRRUST2 (Regulation: Repression),NR3C2 || CABIN1,Repression,22345406,4306,23523
NR3C2,CCR5,Trrust2,TRRUST2 (Regulation: Activation),NR3C2 || CCR5,Activation,11751947,4306,1234
NR3C2,CCR6,Trrust2,TRRUST2 (Regulation: Activation),NR3C2 || CCR6,Activation,11751947,4306,1235
NR3C2,CD40,Trrust2,TRRUST2 (Regulation: Activation),NR3C2 || CD40,Activation,16179010,4306,958
NR3C2,EGFR,Trrust2,TRRUST2 (Regulation: Activation),NR3C2 || EGFR,Activation,17692454,4306,1956
NR3C2,LCN2,Trrust2,TRRUST2 (Regulation: Unknown),NR3C2 || LCN2,Unknown,22469622,4306,3934
NR4A1,BABAM2,Trrust2,TRRUST2 (Regulation: Repression),NR4A1 || BABAM2,Repression,22159226,3164,9577
NR4A1,CCNA2,Trrust2,TRRUST2 (Regulation: Repression),NR4A1 || CCNA2,Repression,12842839,3164,890
NR4A1,CDKN1B,Trrust2,TRRUST2 (Regulation: Activation),NR4A1 || CDKN1B,Activation,12842839,3164,1027
NR4A1,CYP11A1,Trrust2,TRRUST2 (Regulation: Unknown),NR4A1 || CYP11A1,Unknown,20083153,3164,1583
NR4A1,CYP17A1,Trrust2,TRRUST2 (Regulation: Unknown),NR4A1 || CYP17A1,Unknown,20083153,3164,1586
NR4A1,E2F1,Trrust2,TRRUST2 (Regulation: Activation),NR4A1 || E2F1,Activation,12947120,3164,1869
NR4A1,FASLG,Trrust2,TRRUST2 (Regulation: Unknown),NR4A1 || FASLG,Unknown,14563113,3164,356
NR4A1,HSD3B2,Trrust2,TRRUST2 (Regulation: Activation),NR4A1 || HSD3B2,Activation,15666793,3164,3284
NR4A1,HSD3B2,Trrust2,TRRUST2 (Regulation: Unknown),NR4A1 || HSD3B2,Unknown,15208301;20083153;23874725,3164,3284
NR4A1,MDM2,Trrust2,TRRUST2 (Regulation: Repression),NR4A1 || MDM2,Repression,17139261,3164,4193
NR4A1,MMP2,Trrust2,TRRUST2 (Regulation: Activation),NR4A1 || MMP2,Activation,22551568,3164,4313
NR4A1,RNF7,Trrust2,TRRUST2 (Regulation: Repression),NR4A1 || RNF7,Repression,22159226,3164,9616
NR4A1,SERPINE1,Trrust2,TRRUST2 (Regulation: Unknown),NR4A1 || SERPINE1,Unknown,12506026,3164,5054
NR4A1,STAR,Trrust2,TRRUST2 (Regulation: Unknown),NR4A1 || STAR,Unknown,20083153,3164,6770
NR4A1,TIMP2,Trrust2,TRRUST2 (Regulation: Activation),NR4A1 || TIMP2,Activation,22551568,3164,7077
NR4A1,TNF,Trrust2,TRRUST2 (Regulation: Repression),NR4A1 || TNF,Repression,19213954,3164,7124
NR4A2,APOM,Trrust2,TRRUST2 (Regulation: Unknown),NR4A2 || APOM,Unknown,17977826,4929,55937
NR4A2,CRH,Trrust2,TRRUST2 (Regulation: Unknown),NR4A2 || CRH,Unknown,11315917,4929,1392
NR4A2,CXCL8,Trrust2,TRRUST2 (Regulation: Unknown),NR4A2 || CXCL8,Unknown,19732956,4929,3576
NR4A2,MMP1,Trrust2,TRRUST2 (Regulation: Repression),NR4A2 || MMP1,Repression,17283078,4929,4312
NR4A2,SLC6A3,Trrust2,TRRUST2 (Regulation: Unknown),NR4A2 || SLC6A3,Unknown,19494806,4929,6531
NR4A3,PPARG,Trrust2,TRRUST2 (Regulation: Repression),NR4A3 || PPARG,Repression,18855877,8013,5468
NR5A1,AMH,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || AMH,Activation,21220346,2516,268
NR5A1,AMH,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || AMH,Unknown,10446911;9774680,2516,268
NR5A1,CITED2,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || CITED2,Activation,18984668,2516,10370
NR5A1,CYP11A1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || CYP11A1,Unknown,11057754;23530236,2516,1583
NR5A1,CYP11B1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || CYP11B1,Unknown,11014212,2516,1584
NR5A1,CYP11B2,Trrust2,TRRUST2 (Regulation: Repression),NR5A1 || CYP11B2,Repression,21169726,2516,1585
NR5A1,CYP17A1,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || CYP17A1,Activation,17786540,2516,1586
NR5A1,CYP17A1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || CYP17A1,Unknown,17664281;21467194;23530236,2516,1586
NR5A1,CYP19A1,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || CYP19A1,Activation,12213901;21087664,2516,1588
NR5A1,CYP19A1,Trrust2,TRRUST2 (Regulation: Repression),NR5A1 || CYP19A1,Repression,22427816,2516,1588
NR5A1,CYP2B6,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || CYP2B6,Unknown,7789992,2516,1555
NR5A1,FSHR,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || FSHR,Unknown,11328853,2516,2492
NR5A1,HSD3B1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || HSD3B1,Unknown,23530236,2516,3283
NR5A1,HSD3B2,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || HSD3B2,Activation,19022561,2516,3284
NR5A1,INSL3,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || INSL3,Unknown,23530236,2516,3640
NR5A1,LHB,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || LHB,Activation,10319325,2516,3972
NR5A1,MC2R,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || MC2R,Activation,20650879,2516,4158
NR5A1,MC2R,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || MC2R,Unknown,10811295,2516,4158
NR5A1,NOV,Trrust2,TRRUST2 (Regulation: Repression),NR5A1 || NOV,Repression,17566092,2516,4856
NR5A1,NR0B1,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || NR0B1,Activation,11990799,2516,190
NR5A1,NR0B1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || NR0B1,Unknown,7677767,2516,190
NR5A1,PBX1,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || PBX1,Activation,18984668,2516,5087
NR5A1,PNRC1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || PNRC1,Unknown,10894149,2516,10957
NR5A1,POU5F1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || POU5F1,Unknown,17226773,2516,5460
NR5A1,SRY,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || SRY,Activation,11207191,2516,6736
NR5A1,STAR,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || STAR,Activation,19022561,2516,6770
NR5A1,STAR,Trrust2,TRRUST2 (Regulation: Repression),NR5A1 || STAR,Repression,22427816,2516,6770
NR5A1,STAR,Trrust2,TRRUST2 (Regulation: Unknown),NR5A1 || STAR,Unknown,10919277;11111087;15129808;16439455;23530236,2516,6770
NR5A1,STARD7,Trrust2,TRRUST2 (Regulation: Activation),NR5A1 || STARD7,Activation,21622533,2516,56910
NR5A2,ABCB11,Trrust2,TRRUST2 (Regulation: Unknown),NR5A2 || ABCB11,Unknown,18270374,2494,8647
NR5A2,ABCG5,Trrust2,TRRUST2 (Regulation: Activation),NR5A2 || ABCG5,Activation,15121760,2494,64240
NR5A2,ABCG8,Trrust2,TRRUST2 (Regulation: Activation),NR5A2 || ABCG8,Activation,15121760,2494,64241
NR5A2,CCNE1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A2 || CCNE1,Unknown,19041685,2494,898
NR5A2,CETP,Trrust2,TRRUST2 (Regulation: Activation),NR5A2 || CETP,Activation,11331284,2494,1071
NR5A2,CYP11A1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A2 || CYP11A1,Unknown,19067654,2494,1583
NR5A2,CYP11B1,Trrust2,TRRUST2 (Regulation: Activation),NR5A2 || CYP11B1,Activation,11564608,2494,1584
NR5A2,CYP19A1,Trrust2,TRRUST2 (Regulation: Unknown),NR5A2 || CYP19A1,Unknown,11927588,2494,1588
NR5A2,HSD3B2,Trrust2,TRRUST2 (Regulation: Activation),NR5A2 || HSD3B2,Activation,19022561,2494,3284
NR5A2,HSD3B2,Trrust2,TRRUST2 (Regulation: Unknown),NR5A2 || HSD3B2,Unknown,23874725,2494,3284
NR5A2,NR5A2,Trrust2,TRRUST2 (Regulation: Activation),NR5A2 || NR5A2,Activation,18191017,2494,2494
NR5A2,SLC10A2,Trrust2,TRRUST2 (Regulation: Unknown),NR5A2 || SLC10A2,Unknown,12456679,2494,6555
NR5A2,STAR,Trrust2,TRRUST2 (Regulation: Activation),NR5A2 || STAR,Activation,19022561,2494,6770
NRF1,CAPNS1,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || CAPNS1,Activation,18234454,4899,826
NRF1,COX6A1,Trrust2,TRRUST2 (Regulation: Unknown),NRF1 || COX6A1,Unknown,10773445,4899,1337
NRF1,CXCR4,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || CXCR4,Activation,10381170;20068066,4899,7852
NRF1,FMR1,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || FMR1,Activation,11058604;16500891,4899,2332
NRF1,FMR1,Trrust2,TRRUST2 (Regulation: Unknown),NRF1 || FMR1,Unknown,15175277;9302255;9328468,4899,2332
NRF1,FXR2,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || FXR2,Activation,16886907,4899,9513
NRF1,GALNT3,Trrust2,TRRUST2 (Regulation: Unknown),NRF1 || GALNT3,Unknown,10626815,4899,2591
NRF1,IDE,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || IDE,Activation,22870279,4899,3416
NRF1,NQO1,Trrust2,TRRUST2 (Regulation: Unknown),NRF1 || NQO1,Unknown,11035254,4899,1728
NRF1,PRDX3,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || PRDX3,Activation,21051700,4899,10935
NRF1,PRDX5,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || PRDX5,Activation,21051700,4899,25824
NRF1,SDHB,Trrust2,TRRUST2 (Regulation: Unknown),NRF1 || SDHB,Unknown,9492280,4899,6390
NRF1,SLC46A1,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || SLC46A1,Activation,20724482,4899,113235
NRF1,SNRPN,Trrust2,TRRUST2 (Regulation: Unknown),NRF1 || SNRPN,Unknown,16116039,4899,6638
NRF1,SPAST,Trrust2,TRRUST2 (Regulation: Activation),NRF1 || SPAST,Activation,22574173,4899,6683
NRF1,TOMM34,Trrust2,TRRUST2 (Regulation: Unknown),NRF1 || TOMM34,Unknown,18364745,4899,10953
NRIP1,SLC7A1,Trrust2,TRRUST2 (Regulation: Activation),NRIP1 || SLC7A1,Activation,17056252,8204,6541
NRL,NR2E3,Trrust2,TRRUST2 (Regulation: Activation),NRL || NR2E3,Activation,18294621,4901,10002
NRL,PDE6B,Trrust2,TRRUST2 (Regulation: Unknown),NRL || PDE6B,Unknown,12566383,4901,5158
NRL,RBP3,Trrust2,TRRUST2 (Regulation: Repression),NRL || RBP3,Repression,15277472,4901,5949
NRL,RHO,Trrust2,TRRUST2 (Regulation: Repression),NRL || RHO,Repression,15277472,4901,6010
NRL,RHO,Trrust2,TRRUST2 (Regulation: Unknown),NRL || RHO,Unknown,11477108;12566383,4901,6010
NUPR1,BCL2L1,Trrust2,TRRUST2 (Regulation: Activation),NUPR1 || BCL2L1,Activation,18690848,26471,598
NUPR1,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),NUPR1 || CDKN1A,Activation,18690848,26471,1026
NUPR1,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),NUPR1 || CDKN1A,Unknown,22858377,26471,1026
NUPR1,EP300,Trrust2,TRRUST2 (Regulation: Unknown),NUPR1 || EP300,Unknown,22858377,26471,2033
NUPR1,MSL1,Trrust2,TRRUST2 (Regulation: Repression),NUPR1 || MSL1,Repression,19650074,26471,339287
NUPR1,TP53,Trrust2,TRRUST2 (Regulation: Unknown),NUPR1 || TP53,Unknown,22858377,26471,7157
OLIG2,LGR5,Trrust2,TRRUST2 (Regulation: Unknown),OLIG2 || LGR5,Unknown,23793848,10215,8549
ONECUT1,MITF,Trrust2,TRRUST2 (Regulation: Unknown),ONECUT1 || MITF,Unknown,11478782,3175,4286
ONECUT1,PROC,Trrust2,TRRUST2 (Regulation: Activation),ONECUT1 || PROC,Activation,9553065,3175,5624
ONECUT2,MITF,Trrust2,TRRUST2 (Regulation: Activation),ONECUT2 || MITF,Activation,11478782,9480,4286
ONECUT2,SYTL4,Trrust2,TRRUST2 (Regulation: Repression),ONECUT2 || SYTL4,Repression,16831872,9480,94121
OTX1,BEST1,Trrust2,TRRUST2 (Regulation: Activation),OTX1 || BEST1,Activation,18849347,5013,7439
OTX2,AURKA,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || AURKA,Activation,21047732,5015,6790
OTX2,BEST1,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || BEST1,Activation,18849347,5015,7439
OTX2,BEST1,Trrust2,TRRUST2 (Regulation: Unknown),OTX2 || BEST1,Unknown,20530484,5015,7439
OTX2,CCNG2,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || CCNG2,Activation,21047732,5015,901
OTX2,CDC25C,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || CDC25C,Activation,21047732,5015,995
OTX2,DCT,Trrust2,TRRUST2 (Regulation: Unknown),OTX2 || DCT,Unknown,12559959,5015,1638
OTX2,HESX1,Trrust2,TRRUST2 (Regulation: Unknown),OTX2 || HESX1,Unknown,18628516,5015,8820
OTX2,IGF1,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || IGF1,Activation,21047732,5015,3479
OTX2,IL6,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || IL6,Activation,21047732,5015,3569
OTX2,PAX6,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || PAX6,Activation,22085933,5015,5080
OTX2,POU1F1,Trrust2,TRRUST2 (Regulation: Unknown),OTX2 || POU1F1,Unknown,18628516,5015,5449
OTX2,RBP3,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || RBP3,Activation,10354480;10372988,5015,5949
OTX2,RBP3,Trrust2,TRRUST2 (Regulation: Unknown),OTX2 || RBP3,Unknown,18628516,5015,5949
OTX2,TYR,Trrust2,TRRUST2 (Regulation: Activation),OTX2 || TYR,Activation,22259223,5015,7299
PA2G4,AGR2,Trrust2,TRRUST2 (Regulation: Activation),PA2G4 || AGR2,Activation,20048076,5036,10551
PA2G4,AR,Trrust2,TRRUST2 (Regulation: Unknown),PA2G4 || AR,Unknown,20159994,5036,367
PA2G4,E2F1,Trrust2,TRRUST2 (Regulation: Repression),PA2G4 || E2F1,Repression,16254079,5036,1869
PA2G4,E2F1,Trrust2,TRRUST2 (Regulation: Unknown),PA2G4 || E2F1,Unknown,17786317,5036,1869
PA2G4,KLK3,Trrust2,TRRUST2 (Regulation: Repression),PA2G4 || KLK3,Repression,16254079,5036,354
PARP1,BCL2,Trrust2,TRRUST2 (Regulation: Repression),PARP1 || BCL2,Repression,20564216,142,596
PARP1,BRCA2,Trrust2,TRRUST2 (Regulation: Repression),PARP1 || BRCA2,Repression,18990703,142,675
PARP1,CDH1,Trrust2,TRRUST2 (Regulation: Activation),PARP1 || CDH1,Activation,21577210,142,999
PARP1,CDH1,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || CDH1,Unknown,18773488,142,999
PARP1,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || CDKN1A,Unknown,20711239,142,1026
PARP1,CXCL1,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || CXCL1,Unknown,11112786,142,2919
PARP1,DNAAF4,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || DNAAF4,Unknown,18445785,142,161582
PARP1,E2F1,Trrust2,TRRUST2 (Regulation: Activation),PARP1 || E2F1,Activation,14627987,142,1869
PARP1,FBN1,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || FBN1,Unknown,23860323,142,2200
PARP1,FN1,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || FN1,Unknown,22223884,142,2335
PARP1,FOXO1,Trrust2,TRRUST2 (Regulation: Repression),PARP1 || FOXO1,Repression,19281796,142,2308
PARP1,HFE,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || HFE,Unknown,24184271,142,3077
PARP1,HTR1A,Trrust2,TRRUST2 (Regulation: Repression),PARP1 || HTR1A,Repression,21990073,142,3350
PARP1,IFNAR1,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || IFNAR1,Unknown,19501422,142,3454
PARP1,IFNG,Trrust2,TRRUST2 (Regulation: Unknown),PARP1 || IFNG,Unknown,17177976,142,3458
